DBAASP_id,strain_name,SMILES,MIC
ce_79,#004,"[1, 163, 163, 163, 145, 70, 50, 158, 163, 114, 163, 171, 163, 114, 118, 106, 165, 163, 15, 163, 163, 15, 163, 163, 163, 114, 163, 171, 165, 163, 77, 108, 163, 15, 163, 158, 106, 70, 114, 163, 114, 163, 171, 158, 51, 70, 25, 108, 114, 163, 171, 114, 163, 171, 165, 2]",1
ce_80,#004,"[1, 163, 163, 163, 165, 163, 114, 163, 171, 163, 15, 163, 163, 163, 114, 163, 171, 163, 15, 163, 163, 163, 145, 70, 15, 165, 163, 165, 163, 15, 163, 163, 163, 163, 15, 114, 158, 15, 163, 163, 163, 163, 70, 117, 165, 163, 15, 163, 163, 15, 70, 165, 163, 163, 163, 15, 163, 163, 163, 114, 163, 171, 163, 15, 163, 163, 163, 158, 145, 70, 114, 163, 163, 163, 163, 158, 163, 106, 163, 15, 17, 163, 77, 163, 77, 158, 77, 70, 114, 77, 70, 165, 163, 114, 163, 171, 165, 163, 51, 15, 25, 51, 70, 15, 163, 2]",1
ce_81,#004,"[1, 163, 165, 163, 163, 77, 165, 163, 15, 163, 163, 165, 163, 77, 15, 163, 163, 163, 15, 163, 165, 77, 163, 15, 163, 165, 77, 145, 70, 118, 163, 77, 15, 118, 158, 77, 163, 77, 15, 163, 163, 163, 77, 158, 70, 25, 70, 117, 163, 70, 118, 77, 51, 70, 15, 163, 51, 70, 17, 171, 158, 163, 114, 163, 171, 163, 15, 163, 163, 77, 163, 77, 163, 15, 163, 163, 163, 15, 163, 165, 163, 15, 163, 163, 163, 15, 163, 165, 163, 15, 163, 163, 163, 15, 25, 165, 163, 15, 163, 163, 171, 163, 51, 15, 114, 163, 2]",1
ce_82,#004,"[1, 158, 163, 158, 77, 158, 15, 108, 163, 165, 163, 15, 70, 163, 165, 163, 15, 163, 165, 163, 70, 145, 165, 163, 114, 163, 171, 158, 40, 108, 2]",1
ce_83,#004,"[1, 163, 77, 163, 77, 15, 114, 163, 114, 163, 171, 165, 158, 163, 114, 163, 171, 163, 145, 70, 15, 158, 163, 114, 163, 171, 163, 114, 70, 106, 165, 163, 77, 108, 163, 15, 163, 158, 106, 70, 114, 163, 70, 50, 108, 163, 51, 70, 145, 2]",1
ce_84,#004,"[1, 163, 163, 158, 163, 77, 15, 114, 163, 114, 163, 171, 165, 163, 114, 163, 171, 163, 77, 158, 77, 15, 17, 158, 163, 163, 158, 163, 163, 70, 114, 158, 77, 70, 158, 51, 70, 51, 2]",1
ce_85,#004,"[1, 163, 165, 163, 77, 163, 77, 15, 77, 163, 163, 77, 158, 77, 15, 163, 158, 158, 77, 70, 25, 158, 163, 77, 70, 118, 165, 163, 2]",1
ce_86,#004,"[1, 163, 165, 163, 163, 15, 145, 163, 165, 163, 15, 163, 158, 171, 163, 77, 15, 50, 163, 114, 163, 171, 163, 15, 163, 163, 77, 15, 163, 158, 163, 70, 17, 171, 158, 51, 70, 163, 163, 163, 158, 163, 70, 70, 51, 70, 114, 2]",1
ce_87,#004,"[1, 113, 89, 77, 163, 77, 163, 77, 70, 114, 108, 2275, 108, 163, 77, 163, 77, 163, 100, 70, 114, 113, 2]",1
ce_88,#004,"[1, 163, 163, 15, 163, 163, 145, 15, 145, 165, 158, 77, 145, 51, 145, 163, 114, 163, 171, 158, 163, 163, 114, 163, 171, 158, 163, 15, 114, 163, 114, 163, 171, 113, 77, 15, 117, 163, 89, 77, 163, 77, 163, 77, 70, 114, 163, 108, 163, 51, 70, 70, 70, 108, 163, 77, 108, 163, 15, 163, 158, 106, 70, 114, 163, 114, 163, 171, 165, 2]",1
ce_89,#004,"[1, 163, 163, 165, 163, 114, 163, 171, 165, 163, 15, 163, 163, 165, 163, 114, 163, 171, 163, 158, 163, 114, 163, 171, 163, 145, 70, 163, 158, 163, 114, 163, 171, 163, 15, 163, 158, 163, 77, 163, 77, 163, 77, 70, 114, 163, 70, 108, 108, 163, 51, 70, 70, 15, 163, 163, 163, 1736, 2]",1
ce_90,#004,"[1, 163, 165, 163, 77, 163, 77, 163, 114, 114, 77, 70, 114, 165, 163, 163, 114, 163, 171, 165, 163, 70, 17, 163, 163, 77, 15, 108, 163, 77, 163, 114, 114, 77, 70, 114, 165, 163, 165, 163, 165, 70, 145, 163, 163, 158, 70, 118, 163, 1736, 2]",1
ce_91,#004,"[1, 165, 77, 15, 163, 113, 163, 163, 163, 114, 163, 171, 165, 163, 163, 15, 165, 158, 163, 114, 163, 171, 163, 15, 163, 126, 126, 163, 15, 163, 165, 163, 77, 163, 77, 15, 114, 89, 114, 163, 171, 113, 163, 77, 70, 17, 2640, 2]",1
ce_92,#004,"[1, 163, 163, 15, 163, 165, 163, 163, 114, 163, 171, 158, 163, 15, 114, 163, 114, 163, 171, 165, 77, 145, 70, 51, 108, 163, 163, 158, 163, 15, 117, 163, 114, 163, 171, 158, 15, 163, 163, 163, 163, 70, 117, 163, 15, 163, 163, 163, 51, 70, 25, 51, 70, 51, 2]",1
ce_93,#004,"[1, 163, 158, 15, 163, 163, 163, 163, 15, 163, 165, 77, 15, 114, 163, 15, 163, 158, 171, 163, 114, 163, 171, 163, 15, 163, 165, 163, 15, 163, 165, 77, 163, 114, 163, 171, 163, 77, 15, 163, 165, 163, 77, 163, 77, 70, 25, 163, 15, 163, 163, 15, 163, 165, 163, 70, 77, 163, 163, 51, 70, 106, 51, 70, 51, 1736, 2]",1
ce_94,#004,"[1, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 89, 15, 163, 163, 15, 163, 163, 163, 2873, 2]",1
ce_95,#004,"[1, 165, 77, 155, 163, 114, 163, 171, 158, 15, 118, 163, 163, 163, 15, 163, 165, 163, 15, 70, 163, 165, 165, 70, 145, 163, 77, 70, 118, 36, 2]",1
ce_96,#004,"[1, 163, 163, 163, 15, 163, 163, 163, 158, 163, 114, 163, 171, 163, 15, 106, 163, 163, 158, 163, 108, 114, 163, 171, 114, 163, 171, 113, 158, 163, 114, 163, 171, 163, 145, 114, 15, 158, 163, 114, 163, 171, 163, 15, 106, 163, 163, 158, 163, 108, 114, 163, 171, 114, 163, 171, 113, 158, 163, 114, 163, 171, 163, 145, 51, 70, 158, 163, 114, 163, 171, 163, 15, 106, 163, 163, 158, 163, 108, 114, 163, 171, 114, 163, 171, 113, 158, 163, 114, 163, 171, 163, 163, 163, 163, 163, 15, 163, 163, 163, 163, 15, 163, 163, 165, 163, 163, 158, 163, 114, 163, 171, 163, 15, 114, 163, 15, 163, 163, 165, 158, 163, 114, 163, 171, 163, 15, 106, 163, 163, 158, 163, 108, 114, 163, 171, 114, 163, 171, 113, 158, 163, 114, 163, 171, 163, 15, 106, 163, 163, 158, 163, 108, 114, 163, 171, 114, 163, 171, 113, 158, 163, 114, 163, 171, 163, 15, 25, 163, 15, 163, 163, 163, 163, 158, 163, 51, 145, 15, 171, 2640, 2640, 2640, 2640, 2640, 2]",1
ce_97,#004,"[1, 163, 163, 163, 77, 15, 17, 163, 163, 163, 163, 163, 163, 70, 114, 158, 15, 163, 165, 163, 114, 163, 171, 163, 40, 77, 3157, 163, 163, 165, 2]",1
ce_98,#004,"[1, 163, 163, 158, 158, 77, 15, 114, 163, 114, 163, 171, 165, 163, 114, 163, 171, 163, 77, 163, 77, 15, 25, 163, 77, 70, 114, 70, 77, 165, 163, 165, 70, 25, 2]",1
ce_99,#004,"[1, 165, 100, 15, 163, 113, 163, 77, 163, 77, 15, 163, 165, 163, 106, 163, 77, 163, 77, 70, 165, 70, 114, 2]",1
ce_100,#004,"[1, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 89, 15, 163, 163, 15, 163, 163, 163, 163, 77, 163, 77, 163, 77, 70, 114, 2472, 570, 2]",1
ce_101,#004,"[1, 163, 77, 163, 77, 163, 77, 163, 15, 163, 165, 77, 70, 25, 163, 114, 163, 171, 163, 77, 15, 163, 165, 163, 15, 163, 165, 163, 114, 163, 171, 163, 15, 114, 163, 15, 163, 158, 171, 77, 15, 163, 165, 163, 15, 114, 158, 15, 163, 163, 163, 163, 70, 118, 163, 15, 163, 165, 163, 51, 70, 118, 51, 70, 15, 1736, 2]",1
ce_102,#004,"[1, 165, 163, 77, 15, 163, 126, 163, 77, 15, 163, 126, 163, 15, 163, 126, 77, 70, 17, 163, 163, 77, 15, 163, 165, 163, 15, 163, 126, 77, 163, 15, 163, 126, 77, 70, 17, 126, 2]",1
ce_103,#004,"[1, 163, 163, 114, 163, 171, 165, 1754, 163, 77, 163, 77, 163, 77, 70, 114, 2]",1
ce_104,#004,"[1, 163, 158, 15, 163, 163, 163, 163, 15, 163, 165, 77, 15, 114, 163, 15, 163, 158, 171, 163, 114, 163, 171, 163, 15, 163, 165, 163, 15, 163, 165, 77, 163, 114, 163, 171, 163, 77, 15, 163, 165, 163, 77, 163, 15, 163, 126, 77, 70, 145, 163, 15, 163, 165, 163, 70, 77, 163, 163, 51, 70, 106, 51, 70, 51, 1736, 2]",1
ce_105,#004,"[1, 163, 163, 114, 163, 171, 165, 163, 77, 163, 77, 15, 163, 126, 163, 77, 163, 77, 158, 77, 70, 165, 70, 114, 2]",1
ce_106,#004,"[1, 163, 158, 15, 163, 163, 163, 163, 15, 163, 165, 77, 15, 114, 163, 15, 163, 158, 171, 163, 114, 163, 171, 163, 15, 163, 165, 163, 15, 163, 165, 77, 163, 114, 163, 171, 163, 77, 15, 163, 165, 163, 77, 163, 77, 70, 25, 163, 15, 163, 163, 15, 163, 165, 163, 70, 77, 163, 15, 163, 165, 163, 51, 70, 77, 51, 70, 15, 1736, 2]",1
ce_107,#004,"[1, 163, 158, 15, 163, 163, 163, 163, 15, 163, 165, 77, 15, 114, 163, 15, 163, 158, 171, 163, 114, 163, 171, 163, 15, 163, 165, 163, 15, 163, 165, 77, 163, 114, 163, 171, 163, 77, 15, 163, 165, 163, 77, 163, 15, 163, 126, 77, 70, 145, 163, 15, 163, 163, 15, 163, 165, 163, 70, 118, 163, 163, 51, 70, 77, 51, 70, 15, 1736, 2]",1
ce_108,#004,"[1, 163, 163, 163, 77, 163, 77, 163, 15, 163, 165, 77, 70, 25, 163, 114, 163, 171, 163, 77, 15, 163, 165, 163, 15, 163, 165, 163, 114, 163, 171, 163, 15, 114, 163, 15, 163, 158, 171, 77, 15, 163, 165, 163, 15, 114, 158, 15, 163, 163, 163, 163, 70, 118, 163, 15, 163, 165, 163, 51, 70, 15, 51, 70, 118, 1736, 2]",1
ce_109,#004,"[1, 163, 158, 15, 163, 163, 163, 77, 163, 77, 15, 163, 165, 163, 77, 70, 25, 163, 163, 163, 163, 163, 15, 114, 158, 15, 163, 163, 163, 163, 15, 163, 165, 77, 15, 114, 163, 15, 163, 158, 171, 163, 114, 163, 171, 163, 70, 77, 15, 163, 165, 163, 15, 163, 165, 77, 51, 70, 51, 163, 51, 70, 145, 171, 1736, 2]",1
ce_110,#004,"[1, 163, 158, 163, 163, 145, 15, 15, 165, 163, 163, 145, 70, 50, 165, 163, 163, 15, 163, 165, 163, 15, 163, 165, 163, 15, 25, 158, 163, 114, 163, 106, 158, 163, 15, 163, 165, 163, 70, 106, 158, 163, 114, 163, 106, 158, 165, 163, 15, 163, 163, 163, 51, 70, 145, 15, 163, 165, 163, 165, 165, 163, 15, 70, 163, 165, 163, 15, 163, 165, 163, 51, 51, 15, 165, 2472, 59, 114, 163, 171, 15, 163, 165, 165, 2]",1
ce_111,#004,"[1, 163, 165, 163, 15, 77, 158, 163, 114, 163, 171, 163, 163, 77, 163, 77, 108, 70, 15, 163, 114, 163, 171, 158, 163, 15, 114, 163, 114, 163, 171, 113, 77, 15, 145, 163, 165, 163, 15, 163, 158, 171, 163, 108, 163, 70, 77, 51, 70, 117, 2640, 2]",1
ce_112,#004,"[1, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 89, 77, 163, 77, 163, 77, 70, 114, 570, 2]",1
ce_113,#004,"[1, 163, 165, 163, 163, 77, 165, 163, 15, 163, 163, 165, 163, 77, 15, 163, 163, 163, 15, 163, 165, 77, 163, 15, 163, 165, 77, 145, 51, 17, 163, 145, 70, 51, 163, 106, 158, 163, 163, 158, 15, 145, 163, 163, 163, 163, 163, 70, 15, 163, 163, 70, 165, 77, 15, 163, 165, 163, 51, 70, 15, 77, 51, 70, 165, 163, 51, 70, 118, 171, 158, 163, 114, 163, 171, 163, 15, 163, 163, 77, 163, 77, 163, 15, 163, 163, 163, 15, 163, 165, 163, 15, 163, 163, 163, 15, 163, 165, 163, 15, 163, 163, 163, 15, 25, 165, 163, 15, 163, 163, 171, 163, 51, 15, 158, 163, 2]",1
ce_114,#004,"[1, 163, 163, 163, 77, 145, 15, 114, 163, 114, 163, 171, 158, 163, 163, 114, 163, 171, 158, 163, 145, 70, 51, 163, 114, 163, 171, 165, 163, 165, 163, 114, 163, 171, 163, 15, 163, 163, 15, 163, 163, 163, 77, 15, 145, 163, 165, 163, 15, 163, 158, 171, 163, 108, 163, 51, 70, 17, 51, 70, 114, 163, 77, 108, 163, 15, 163, 158, 106, 70, 114, 1736, 2]",1
ce_115,#004,"[1, 163, 165, 163, 163, 77, 165, 163, 15, 163, 163, 165, 163, 77, 15, 163, 163, 163, 15, 163, 165, 77, 163, 15, 163, 165, 77, 145, 70, 50, 163, 15, 77, 163, 106, 158, 163, 163, 158, 15, 163, 163, 163, 163, 70, 25, 77, 15, 163, 165, 163, 70, 50, 77, 51, 70, 25, 163, 51, 70, 165, 171, 158, 163, 114, 163, 171, 163, 15, 163, 163, 77, 163, 77, 163, 15, 163, 163, 163, 15, 163, 165, 163, 15, 163, 163, 163, 15, 163, 165, 163, 15, 163, 163, 163, 15, 25, 165, 163, 15, 163, 163, 171, 163, 51, 15, 145, 163, 2]",1
ce_116,#004,"[1, 163, 163, 77, 163, 77, 15, 17, 108, 114, 163, 171, 114, 163, 171, 165, 163, 77, 70, 117, 3157, 163, 163, 163, 158, 145, 51, 145, 163, 106, 163, 77, 15, 114, 163, 77, 70, 114, 36, 163, 114, 163, 171, 163, 15, 114, 163, 114, 163, 171, 165, 77, 158, 70, 106, 163, 77, 163, 77, 15, 163, 36, 163, 77, 70, 25, 36, 163, 51, 70, 158, 2472, 2]",1
ce_117,#004,"[1, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 89, 15, 163, 163, 15, 163, 163, 163, 163, 77, 163, 77, 163, 77, 70, 114, 570, 2]",1
ce_118,#004,"[1, 165, 59, 114, 163, 171, 15, 163, 165, 165, 2472, 163, 77, 163, 77, 163, 77, 163, 77, 158, 77, 70, 117, 70, 114, 2]",1
ce_119,#004,"[1, 165, 163, 77, 15, 163, 126, 163, 77, 15, 163, 126, 163, 77, 163, 77, 158, 77, 70, 158, 70, 114, 2]",1
ce_120,#004,"[1, 165, 163, 77, 15, 163, 126, 163, 77, 15, 163, 126, 163, 77, 70, 145, 108, 163, 77, 163, 15, 163, 126, 77, 163, 15, 163, 126, 77, 70, 145, 165, 2]",0
ce_121,#004,"[1, 163, 163, 163, 163, 15, 163, 163, 163, 114, 163, 171, 163, 145, 70, 51, 163, 15, 163, 165, 163, 163, 163, 163, 114, 163, 171, 158, 163, 114, 163, 171, 163, 70, 145, 163, 51, 70, 70, 2]",0
ce_122,#004,"[1, 163, 158, 163, 163, 163, 163, 15, 118, 163, 77, 163, 77, 15, 163, 126, 163, 15, 163, 126, 77, 70, 145, 163, 77, 163, 77, 163, 77, 70, 114, 51, 70, 163, 1736, 2]",0
ce_123,#004,"[1, 163, 163, 15, 163, 163, 108, 163, 163, 145, 70, 77, 158, 163, 114, 163, 171, 163, 15, 77, 158, 163, 114, 163, 171, 158, 163, 163, 158, 163, 70, 15, 171, 163, 77, 163, 77, 163, 77, 70, 114, 163, 114, 163, 171, 158, 51, 70, 145, 163, 51, 70, 158, 163, 114, 163, 171, 113, 2640, 2]",0
ce_124,#004,"[1, 163, 163, 15, 163, 165, 163, 114, 163, 171, 165, 1840, 163, 165, 163, 77, 163, 77, 158, 77, 163, 77, 15, 163, 158, 163, 77, 163, 70, 25, 77, 15, 163, 158, 163, 70, 158, 77, 70, 108, 2]",0
ce_125,#004,"[1, 165, 77, 15, 163, 165, 163, 77, 163, 114, 163, 171, 165, 2472, 163, 163, 165, 163, 163, 158, 163, 163, 158, 145, 70, 114, 163, 106, 163, 77, 163, 77, 163, 77, 70, 114, 108, 163, 77, 163, 77, 163, 77, 70, 114, 70, 118, 163, 163, 51, 70, 15, 2]",0
ce_126,#004,"[1, 163, 163, 15, 114, 163, 114, 163, 171, 165, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 163, 163, 77, 163, 77, 158, 77, 70, 114, 165, 70, 165, 2]",0
ce_127,#004,"[1, 126, 2472, 163, 145, 51, 51, 163, 77, 163, 15, 17, 163, 15, 163, 36, 15, 163, 36, 36, 106, 163, 77, 15, 17, 163, 15, 163, 36, 15, 163, 36, 36, 163, 77, 163, 77, 51, 70, 163, 70, 117, 163, 163, 163, 163, 163, 158, 70, 114, 2]",0
ce_128,#004,"[1, 163, 163, 15, 163, 165, 163, 163, 114, 163, 171, 158, 163, 15, 114, 163, 114, 163, 171, 113, 77, 15, 77, 108, 163, 163, 158, 163, 106, 163, 100, 70, 15, 163, 70, 145, 163, 15, 163, 163, 163, 51, 70, 15, 51, 70, 163, 2]",0
ce_129,#004,"[1, 165, 77, 15, 163, 165, 163, 158, 145, 70, 163, 163, 163, 158, 15, 25, 163, 163, 114, 163, 171, 165, 163, 163, 114, 163, 171, 165, 163, 163, 158, 15, 25, 163, 163, 114, 163, 171, 165, 163, 163, 114, 163, 171, 165, 2]",0
ce_130,#004,"[1, 163, 163, 15, 163, 163, 163, 15, 114, 163, 114, 163, 171, 165, 158, 163, 114, 163, 171, 163, 163, 70, 15, 108, 70, 158, 114, 163, 171, 171, 2]",0
ce_131,#004,"[1, 163, 158, 158, 106, 158, 77, 70, 15, 108, 163, 163, 77, 15, 114, 163, 114, 163, 171, 113, 158, 163, 114, 163, 171, 163, 145, 70, 51, 158, 163, 114, 163, 171, 163, 15, 51, 165, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 163, 51, 70, 163, 108, 163, 51, 70, 17, 2640, 2]",0
ce_132,#004,"[1, 163, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 145, 70, 51, 163, 15, 163, 165, 163, 15, 70, 163, 165, 158, 163, 114, 163, 171, 163, 15, 163, 126, 126, 163, 77, 70, 50, 2]",0
ce_133,#004,"[1, 165, 163, 77, 15, 163, 112, 163, 77, 15, 163, 112, 163, 77, 163, 77, 158, 77, 70, 158, 70, 114, 2]",0
ce_134,#004,"[1, 163, 163, 163, 163, 163, 15, 70, 163, 163, 163, 158, 163, 158, 15, 165, 163, 163, 15, 70, 163, 163, 163, 163, 163, 163, 163, 163, 15, 163, 163, 15, 163, 158, 163, 70, 108, 2]",0
ce_135,#004,"[1, 163, 165, 163, 163, 15, 163, 165, 163, 163, 114, 163, 171, 165, 163, 15, 163, 163, 163, 163, 77, 163, 77, 163, 15, 163, 165, 163, 15, 163, 163, 163, 163, 15, 51, 163, 163, 171, 163, 51, 70, 145, 165, 163, 165, 163, 15, 163, 163, 163, 145, 70, 108, 165, 163, 163, 163, 15, 163, 163, 15, 163, 165, 163, 15, 158, 165, 163, 114, 163, 171, 163, 163, 15, 163, 163, 163, 163, 15, 163, 163, 165, 70, 108, 163, 15, 114, 158, 15, 163, 163, 163, 163, 51, 70, 165, 165, 2]",0
ce_136,#004,"[1, 163, 158, 15, 163, 163, 158, 106, 163, 155, 163, 106, 163, 40, 15, 163, 15, 163, 158, 171, 2]",0
ce_137,#004,"[1, 163, 163, 163, 165, 163, 114, 163, 171, 163, 15, 163, 163, 163, 145, 70, 25, 165, 163, 163, 163, 15, 163, 163, 15, 70, 165, 163, 163, 15, 163, 165, 163, 15, 163, 163, 165, 70, 165, 163, 15, 163, 163, 163, 145, 70, 15, 165, 163, 165, 163, 15, 163, 163, 163, 163, 15, 114, 158, 15, 163, 163, 163, 163, 70, 117, 165, 163, 15, 163, 163, 15, 163, 165, 163, 163, 15, 163, 163, 163, 114, 163, 171, 163, 15, 163, 163, 163, 15, 163, 165, 163, 51, 51, 118, 15, 163, 163, 165, 2]",0
ce_138,#004,"[1, 165, 163, 77, 163, 77, 15, 163, 126, 163, 77, 70, 25, 163, 163, 77, 163, 15, 163, 126, 77, 163, 77, 70, 25, 165, 2]",0
ce_139,#004,"[1, 163, 163, 158, 15, 70, 163, 163, 163, 114, 163, 59, 108, 108, 163, 114, 163, 59, 158, 15, 70, 163, 163, 163, 163, 2]",0
ce_140,#004,"[1, 165, 163, 77, 163, 77, 15, 163, 126, 163, 77, 163, 77, 158, 77, 70, 165, 70, 114, 2]",0
ce_141,#004,"[1, 163, 163, 163, 165, 163, 114, 163, 171, 163, 15, 163, 163, 163, 145, 70, 25, 165, 163, 163, 163, 15, 163, 163, 15, 70, 165, 163, 163, 15, 163, 165, 163, 15, 163, 163, 165, 70, 165, 163, 15, 163, 163, 163, 145, 70, 15, 165, 163, 165, 163, 15, 163, 163, 163, 163, 15, 114, 158, 15, 163, 163, 163, 163, 70, 117, 165, 163, 15, 163, 163, 15, 163, 165, 163, 163, 15, 163, 163, 163, 158, 163, 15, 25, 163, 165, 163, 163, 165, 163, 165, 163, 15, 15, 163, 70, 158, 163, 163, 51, 15, 114, 15, 163, 163, 165, 2]",0
ce_142,#004,"[1, 163, 163, 163, 163, 163, 163, 163, 163, 158, 163, 15, 163, 163, 163, 15, 163, 165, 163, 77, 163, 77, 15, 25, 108, 163, 15, 163, 163, 163, 163, 77, 70, 117, 2]",0
ce_143,#004,"[1, 163, 165, 163, 165, 163, 165, 163, 15, 163, 163, 163, 163, 163, 163, 15, 163, 163, 163, 163, 163, 15, 15, 163, 70, 118, 163, 163, 70, 118, 70, 17, 165, 165, 70, 118, 2]",0
ce_144,#004,"[1, 163, 163, 163, 163, 163, 163, 158, 163, 114, 163, 171, 158, 163, 77, 15, 163, 36, 163, 114, 163, 171, 155, 163, 70, 145, 171, 2]",0
ce_145,#004,"[1, 165, 163, 77, 15, 163, 30, 163, 77, 15, 163, 126, 163, 77, 163, 77, 158, 77, 70, 158, 70, 114, 2]",0
ce_146,#004,"[1, 163, 163, 77, 163, 15, 163, 165, 77, 163, 15, 163, 163, 77, 70, 145, 126, 2]",0
ce_147,#004,"[1, 163, 163, 163, 163, 163, 163, 163, 77, 163, 77, 15, 163, 165, 163, 77, 70, 25, 165, 2]",0
ce_148,#004,"[1, 165, 77, 155, 163, 77, 15, 163, 36, 163, 114, 163, 171, 155, 70, 145, 2]",0
ce_149,#004,"[1, 158, 163, 77, 163, 77, 163, 77, 163, 77, 163, 15, 163, 158, 77, 163, 70, 25, 106, 163, 70, 165, 77, 70, 118, 2472, 59, 114, 163, 171, 15, 163, 165, 165, 2]",0
ce_150,#004,"[1, 163, 158, 15, 163, 163, 163, 114, 163, 59, 108, 108, 163, 114, 163, 59, 158, 15, 163, 163, 163, 2]",0
ce_151,#004,"[1, 163, 163, 163, 163, 145, 70, 15, 163, 15, 117, 163, 163, 163, 163, 163, 163, 158, 70, 114, 163, 163, 163, 163, 163, 163, 70, 114, 163, 163, 51, 70, 51, 2472, 77, 15, 163, 165, 163, 77, 163, 114, 163, 171, 165, 2]",0
ce_152,#004,"[1, 163, 163, 114, 163, 171, 165, 163, 77, 163, 77, 163, 77, 70, 114, 163, 114, 163, 171, 158, 163, 106, 163, 77, 15, 114, 89, 114, 163, 171, 113, 108, 70, 145, 2]",0
ce_153,#004,"[1, 163, 163, 17, 70, 51, 77, 163, 114, 163, 171, 165, 163, 163, 163, 163, 163, 163, 163, 163, 163, 114, 163, 171, 165, 163, 163, 165, 163, 163, 15, 108, 163, 163, 165, 163, 70, 70, 163, 15, 163, 163, 163, 15, 163, 163, 165, 163, 15, 163, 165, 163, 70, 108, 165, 2]",0
ce_154,#004,"[1, 163, 163, 77, 163, 77, 163, 15, 163, 112, 77, 163, 15, 163, 112, 77, 15, 77, 165, 163, 114, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 163, 70, 50, 106, 51, 70, 15, 2]",0
ce_155,#004,"[1, 163, 165, 163, 77, 163, 77, 163, 77, 70, 114, 165, 163, 163, 158, 163, 163, 15, 163, 165, 163, 165, 163, 77, 163, 77, 163, 155, 163, 77, 163, 77, 163, 77, 70, 114, 163, 70, 106, 40, 17, 2472, 133, 15, 163, 165, 15, 163, 165, 165, 2]",0
ce_156,#004,"[1, 165, 77, 15, 117, 158, 163, 77, 163, 77, 163, 77, 70, 114, 163, 77, 163, 77, 163, 77, 70, 114, 165, 2]",0
ce_157,#004,"[1, 163, 163, 163, 165, 163, 114, 163, 171, 163, 15, 163, 163, 163, 145, 70, 25, 165, 163, 163, 163, 15, 163, 163, 15, 70, 165, 163, 163, 15, 163, 165, 163, 15, 163, 163, 165, 70, 165, 163, 15, 163, 163, 163, 145, 70, 15, 165, 163, 165, 163, 15, 163, 163, 163, 163, 15, 114, 158, 15, 163, 163, 163, 163, 70, 117, 165, 163, 15, 163, 163, 15, 70, 165, 163, 163, 163, 15, 163, 163, 163, 114, 163, 171, 163, 15, 163, 163, 163, 15, 163, 165, 163, 51, 51, 108, 15, 163, 163, 165, 2]",0
ce_158,#004,"[1, 158, 163, 106, 163, 15, 163, 36, 106, 163, 77, 70, 25, 158, 77, 158, 70, 15, 163, 165, 163, 15, 165, 163, 165, 50, 114, 163, 171, 15, 163, 165, 165, 163, 15, 163, 165, 163, 70, 158, 165, 2]",0
ce_159,#004,"[1, 163, 163, 106, 163, 77, 163, 77, 163, 77, 70, 114, 158, 70, 17, 163, 163, 77, 163, 77, 15, 163, 126, 163, 77, 70, 25, 2]",0
ce_160,#004,"[1, 163, 165, 163, 163, 77, 145, 70, 15, 163, 114, 163, 171, 165, 163, 15, 163, 163, 165, 163, 114, 163, 171, 165, 163, 15, 163, 163, 163, 158, 163, 114, 163, 171, 163, 145, 70, 114, 158, 163, 114, 163, 171, 163, 114, 51, 106, 165, 163, 163, 77, 108, 163, 15, 163, 158, 106, 70, 114, 163, 51, 70, 163, 108, 163, 51, 51, 163, 2]",0
ce_161,#004,"[1, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163, 114, 163, 171, 165, 163, 163, 15, 165, 158, 163, 114, 163, 171, 163, 15, 163, 126, 126, 163, 15, 163, 165, 163, 77, 163, 77, 15, 114, 89, 114, 163, 171, 113, 163, 77, 70, 17, 2]",0
ce_162,#004,"[1, 165, 77, 15, 50, 158, 163, 77, 163, 15, 163, 126, 77, 163, 15, 163, 126, 77, 70, 145, 165, 163, 77, 15, 163, 165, 163, 15, 163, 126, 77, 163, 15, 163, 126, 77, 70, 17, 126, 2]",0
ce_163,#004,"[1, 163, 163, 163, 163, 163, 163, 15, 163, 163, 163, 114, 163, 171, 165, 163, 165, 163, 15, 163, 163, 163, 163, 163, 70, 108, 163, 70, 145, 70, 77, 165, 165, 70, 145, 2]",0
ce_164,#004,"[1, 163, 165, 163, 114, 163, 171, 158, 158, 77, 163, 77, 89, 15, 163, 113, 77, 163, 77, 163, 77, 163, 70, 114, 100, 70, 165, 113, 2]",0
ce_165,#004,"[1, 165, 77, 165, 163, 15, 117, 163, 158, 163, 163, 165, 163, 163, 70, 114, 163, 158, 70, 158, 158, 77, 163, 77, 163, 77, 15, 114, 89, 114, 163, 171, 113, 165, 70, 145, 2]",0
ce_166,#004,"[1, 30, 163, 15, 163, 30, 30, 2]",0
